text,tokenized,tokenized_str,cluster
dont fall for there fake tears return them were they came from,"['dont', 'fal', 'fak', 'tear', 'return', 'cam']",dont fal fak tear return cam,2
seharusnya media mencari tahu mengapa masyarakat aceh menolak tidak membuat berita yang memojokan bangsa indonesia,"['seharusny', 'med', 'mencar', 'tahu', 'mengap', 'masyarak', 'aceh', 'menolak', 'tidak', 'membu', 'berit', 'yang', 'memojok', 'bangs', 'indones']",seharusny med mencar tahu mengap masyarak aceh menolak tidak membu berit yang memojok bangs indones,3
i hope the indonesian wont make mistake by ignoring those refugees like the arab conutries ignore and reject the palestinian,"['hop', 'indones', 'wont', 'mak', 'mistak', 'ign', 'refug', 'lik', 'arab', 'conutry', 'ign', 'reject', 'palestin']",hop indones wont mak mistak ign refug lik arab conutry ign reject palestin,1
they are imigran they paid unhcr to let them stay in indonesia n some people already arrested,"['imigr', 'paid', 'unhcr', 'let', 'stay', 'indones', 'n', 'peopl', 'already', 'arrest']",imigr paid unhcr let stay indones n peopl already arrest,3
you are not supposed to be here you are not welcome here illegal rohinga,"['suppos', 'welcom', 'illeg', 'rohing']",suppos welcom illeg rohing,3
please send them to sentinel island,"['pleas', 'send', 'sentinel', 'island']",pleas send sentinel island,3
all men thy r not refugees,"['men', 'thy', 'r', 'refug']",men thy r refug,2
buang kelaut ras rohingya dari kami masyarakat,"['buang', 'kelaut', 'ras', 'rohingy', 'dar', 'kam', 'masyarak']",buang kelaut ras rohingy dar kam masyarak,1
please dont come to malaysia we hv enough of rohingya and their problems,"['pleas', 'dont', 'com', 'malays', 'hv', 'enough', 'rohingy', 'problem']",pleas dont com malays hv enough rohingy problem,1
thank you indonesia for accepting them they are being massacred in their home country,"['thank', 'indones', 'acceiv', 'massacr', 'hom', 'country']",thank indones acceiv massacr hom country,3
invasive species like india bangladesh pakistan and nepal,"['invas', 'specy', 'lik', 'ind', 'bangladesh', 'pak', 'nep']",invas specy lik ind bangladesh pak nep,3
it is funny that you use that photo to beg for attention and sympathy to those manipulative illegal immigrabts if you take pity to them why dont you take over those illegal immigrants take them to your country right now those rohingyas making babies all the time and use the babies to beg for sumpathy disgusting take those manipulative rohingyas do that you know why we indonesians malaysian thais australians indians refuse those illegal immigrants you stand with them so take them to your country right now,"['funny', 'us', 'photo', 'beg', 'at', 'sympathy', 'manip', 'illeg', 'immigrabt', 'tak', 'pity', 'dont', 'tak', 'illeg', 'immigr', 'tak', 'country', 'right', 'rohingya', 'mak', 'baby', 'tim', 'us', 'baby', 'beg', 'sumpathy', 'disgust', 'tak', 'manip', 'rohingya', 'know', 'indones', 'malays', 'tha', 'aust', 'ind', 'refus', 'illeg', 'immigr', 'stand', 'tak', 'country', 'right']",funny us photo beg at sympathy manip illeg immigrabt tak pity dont tak illeg immigr tak country right rohingya mak baby tim us baby beg sumpathy disgust tak manip rohingya know indones malays tha aust ind refus illeg immigr stand tak country right,3
the irony of indonesia crying for their so called brothers hamas in gaza sending tons of goods for help while their brothers in bangladesh are dying in starvation disgusting,"['irony', 'indones', 'cry', 'cal', 'broth', 'hama', 'gaz', 'send', 'ton', 'good', 'help', 'broth', 'bangladesh', 'dying', 'starv', 'disgust']",irony indones cry cal broth hama gaz send ton good help broth bangladesh dying starv disgust,3
despite all the hardship they seems very very active in procreation this is a result of poor mentality and lack of education,"['despit', 'hard', 'seem', 'act', 'procr', 'result', 'poor', 'ment', 'lack', 'educ']",despit hard seem act procr result poor ment lack educ,2
masuk kenegara orang lain tapi tak boleh ikut peraturan dan undang² hantar roghinya ni semula ke myanmar,"['masuk', 'kenegar', 'orang', 'lain', 'tap', 'tak', 'boleh', 'ikut', 'per', 'dan', 'undang²', 'hant', 'roghiny', 'ni', 'semul', 'ke', 'myanm']",masuk kenegar orang lain tap tak boleh ikut per dan undang² hant roghiny ni semul ke myanm,3
start with birth control,"['start', 'bir', 'control']",start bir control,1
they need to go to america,"['nee', 'go', 'americ']",nee go americ,1
they are rejected because they are darkskinned indonesian is pretty racist they just dont want to admit it,"['reject', 'darkskin', 'indones', 'pretty', 'rac', 'dont', 'want', 'admit']",reject darkskin indones pretty rac dont want admit,2
pulangin ajalah semuanya semak kali pun lihatnya ga bisa diatur seakan² udah direncanakan tujuan mereka memang ke aceh,"['pulangin', 'ajalah', 'semuany', 'semak', 'kal', 'pun', 'lihatny', 'ga', 'bis', 'diat', 'seakan²', 'udah', 'direncanak', 'tuju', 'merek', 'memang', 'ke', 'aceh']",pulangin ajalah semuany semak kal pun lihatny ga bis diat seakan² udah direncanak tuju merek memang ke aceh,3
for people who have nowhere to stay sure they’re multiplying like there’s no tomorrow,"['peopl', 'nowh', 'stay', 'sur', '’', 'multiply', 'lik', '’', 'tomorrow']",peopl nowh stay sur ’ multiply lik ’ tomorrow,3
hard life but keep breeding east asian people are,"['hard', 'lif', 'keep', 'bree', 'east', 'as', 'peopl']",hard lif keep bree east as peopl,3
i suspect they are using their children to get sympathy the more children the better which is why they breed so fast even though they cannot support their children,"['suspect', 'us', 'childr', 'get', 'sympathy', 'childr', 'bet', 'bree', 'fast', 'ev', 'though', 'support', 'childr']",suspect us childr get sympathy childr bet bree fast ev though support childr,3
this earth is already full of humans so stop breeding like rabbits if you are not ready or cant provide a decent life and education for your children,"['ear', 'already', 'ful', 'hum', 'stop', 'bree', 'lik', 'rabbit', 'ready', 'cant', 'provid', 'dec', 'lif', 'educ', 'childr']",ear already ful hum stop bree lik rabbit ready cant provid dec lif educ childr,3
there is gotta be a better way to help them i know it might not be feesable to allow them into the country cant you at least have residents adopt the children but no parent would want to leave their child if there was a way to create a ecofriendly manmanlde island that would help with that it adds space for homes to be built the houses would have to be very close though or ones responsible for racism should be jailed none should fear the people they live with,"['got', 'ta', 'bet', 'way', 'help', 'know', 'might', 'fees', 'allow', 'country', 'cant', 'least', 'resid', 'adopt', 'childr', 'par', 'would', 'want', 'leav', 'child', 'way', 'cre', 'ecofriend', 'manmanld', 'island', 'would', 'help', 'ad', 'spac', 'hom', 'built', 'hous', 'would', 'clos', 'though', 'on', 'respons', 'rac', 'jail', 'non', 'fear', 'peopl', 'liv']",got ta bet way help know might fees allow country cant least resid adopt childr par would want leav child way cre ecofriend manmanld island would help ad spac hom built hous would clos though on respons rac jail non fear peopl liv,3
indonesia rohingya islam same black skin same face same tall same body famliy,"['indones', 'rohingy', 'islam', 'black', 'skin', 'fac', 'tal', 'body', 'famliy']",indones rohingy islam black skin fac tal body famliy,3
bunch of hypocrites they fools malaysia now they done the same to indonesian,"['bunch', 'hypocrit', 'fool', 'malays', 'don', 'indones']",bunch hypocrit fool malays don indones,3
china should welcome this refugee s china so rich now,"['chin', 'welcom', 'refug', 'chin', 'rich']",chin welcom refug chin rich,0
indonesia are islamophobic antimuslim racist country ooo sorry its only applicable for non muslim countries it ok to not help them as a muslim country,"['indones', 'islamophob', 'antimuslim', 'rac', 'country', 'ooo', 'sorry', 'appl', 'non', 'muslim', 'country', 'ok', 'help', 'muslim', 'country']",indones islamophob antimuslim rac country ooo sorry appl non muslim country ok help muslim country,1
bangladesh people rohingya,"['bangladesh', 'peopl', 'rohingy']",bangladesh peopl rohingy,3
they are welcomed in ukraine as front line troopers,"['welcom', 'ukrain', 'front', 'lin', 'troop']",welcom ukrain front lin troop,2
kami seluruh suku di indonesia menolak rohingnya indonesia sdh banyak penduduk dunia terbesar di dunia,"['kam', 'seluruh', 'suku', 'di', 'indones', 'menolak', 'rohingny', 'indones', 'sdh', 'banyak', 'penduduk', 'dun', 'terbes', 'di', 'dun']",kam seluruh suku di indones menolak rohingny indones sdh banyak penduduk dun terbes di dun,1
why didnt the rohingya choose developed countries like america europe instead they chose indonesia there are still many who are poor and add to this the rohingya,"['didnt', 'rohingy', 'choos', 'develop', 'country', 'lik', 'americ', 'europ', 'instead', 'chos', 'indones', 'stil', 'many', 'poor', 'ad', 'rohingy']",didnt rohingy choos develop country lik americ europ instead chos indones stil many poor ad rohingy,3
call me bias i dont care but most of them just have issue with obey the law some of them working hard to provide as cleaner or working in scrap yard etc they came and theyll just breed and breed and breed a family can have like to children,"['cal', 'bia', 'dont', 'car', 'issu', 'obey', 'law', 'work', 'hard', 'provid', 'cle', 'work', 'scrap', 'yard', 'etc', 'cam', 'theyl', 'bree', 'bree', 'bree', 'famy', 'lik', 'childr']",cal bia dont car issu obey law work hard provid cle work scrap yard etc cam theyl bree bree bree famy lik childr,0
im surprised the rich arab muslim nations havent opened their borders to these people yet,"['im', 'surpr', 'rich', 'arab', 'muslim', 'nat', 'hav', 'op', 'bord', 'peopl', 'yet']",im surpr rich arab muslim nat hav op bord peopl yet,3
according to the views of indonesia and malaysia the rohingyas who are not citizens of their country should be thanked for allowing them to stay in myanmar for so long it is clear today that they will never approve of the killing of buddhist monks and that myanmar will stop helping them even those who follow the same religion as muslims reject the rohingyas because of their behavior,"['accord', 'view', 'indones', 'malays', 'rohingya', 'cit', 'country', 'thank', 'allow', 'stay', 'myanm', 'long', 'clear', 'today', 'nev', 'approv', 'kil', 'buddh', 'monk', 'myanm', 'stop', 'help', 'ev', 'follow', 'relig', 'muslim', 'reject', 'rohingya', 'behavy']",accord view indones malays rohingya cit country thank allow stay myanm long clear today nev approv kil buddh monk myanm stop help ev follow relig muslim reject rohingya behavy,3
isnt malaysia is islamic county why are they closing borders to muslim thenthey want india to have million rohingya but got scared by few hundred,"['isnt', 'malays', 'islam', 'county', 'clos', 'bord', 'muslim', 'thenthey', 'want', 'ind', 'mil', 'rohingy', 'got', 'scar', 'hundr']",isnt malays islam county clos bord muslim thenthey want ind mil rohingy got scar hundr,3
kalo mw sono noh ke papua,"['kalo', 'mw', 'sono', 'noh', 'ke', 'papu']",kalo mw sono noh ke papu,3
and they keep breeding,"['keep', 'bree']",keep bree,2
mereka gak tahu ada yang makannya cuma mie instan mulu hampir tiap hari trus telur sama nasi doang ehh yang ini protes makannya kurang banyak lah mana pakek gangguin penduduk setempat ett dah masih banyak pengangguran juga di indonesia mau nambahin masalah juga ni penduduk sebrang,"['merek', 'gak', 'tahu', 'ad', 'yang', 'makanny', 'cum', 'mie', 'inst', 'mulu', 'hampir', 'tiap', 'har', 'tru', 'tel', 'sam', 'nas', 'doang', 'ehh', 'yang', 'in', 'prot', 'makanny', 'kurang', 'banyak', 'lah', 'man', 'pakek', 'gangguin', 'penduduk', 'setemp', 'et', 'dah', 'masih', 'banyak', 'pengang', 'jug', 'di', 'indones', 'mau', 'nambahin', 'masalah', 'jug', 'ni', 'penduduk', 'sebrang']",merek gak tahu ad yang makanny cum mie inst mulu hampir tiap har tru tel sam nas doang ehh yang in prot makanny kurang banyak lah man pakek gangguin penduduk setemp et dah masih banyak pengang jug di indones mau nambahin masalah jug ni penduduk sebrang,1
dont trust rohingya these race its so rude to local people you can see in malaysia,"['dont', 'trust', 'rohingy', 'rac', 'rud', 'loc', 'peopl', 'see', 'malays']",dont trust rohingy rac rud loc peopl see malays,1
they dont want to go to thailand vietnam malaysia or singapore though indonesia and malaysia are the natural countries to accept them because they have the same religion,"['dont', 'want', 'go', 'thailand', 'vietnam', 'malays', 'singap', 'though', 'indones', 'malays', 'nat', 'country', 'acceiv', 'relig']",dont want go thailand vietnam malays singap though indones malays nat country acceiv relig,3
bro they fake crying,"['bro', 'fak', 'cry']",bro fak cry,0
what happend to moslem ummah and earning points in jennah indonasia belongss to each and every moslem on earth indonasia should accept there brothers with open arms accept your brother and earn points on jennah i am muslim and i hate when fellow muslim are so insensitive,"['happend', 'moslem', 'ummah', 'earn', 'point', 'jennah', 'indonas', 'belongss', 'every', 'moslem', 'ear', 'indonas', 'acceiv', 'broth', 'op', 'arm', 'acceiv', 'broth', 'earn', 'point', 'jennah', 'muslim', 'hat', 'fellow', 'muslim', 'insensit']",happend moslem ummah earn point jennah indonas belongss every moslem ear indonas acceiv broth op arm acceiv broth earn point jennah muslim hat fellow muslim insensit,0
they should accept their muslim brothers like palestine helping their hamas dogs,"['acceiv', 'muslim', 'broth', 'lik', 'palestin', 'help', 'hama', 'dog']",acceiv muslim broth lik palestin help hama dog,3
as tough as their situation is these people are known to cause huge problems even after you gave them help its frustrating to be honest,"['tough', 'situ', 'peopl', 'known', 'caus', 'hug', 'problem', 'ev', 'gav', 'help', 'frust', 'honest']",tough situ peopl known caus hug problem ev gav help frust honest,3
they are trouble makers ignore them and sent back to the sea,"['troubl', 'mak', 'ign', 'sent', 'back', 'sea']",troubl mak ign sent back sea,3
cant blame if no one opens their door the rohingyas here choose to find better life they were not been chased they just wanted life away from bangladesh where the were settled down from myanmar not a desperate condition to be accepted anywhere else especially with bad repuatation from the previous incidents,"['cant', 'blam', 'on', 'op', 'door', 'rohingya', 'choos', 'find', 'bet', 'lif', 'chas', 'want', 'lif', 'away', 'bangladesh', 'settl', 'myanm', 'desp', 'condit', 'acceiv', 'anywh', 'els', 'espec', 'bad', 'repu', 'prevy', 'incid']",cant blam on op door rohingya choos find bet lif chas want lif away bangladesh settl myanm desp condit acceiv anywh els espec bad repu prevy incid,3
allahu akbomb,"['allahu', 'akbomb']",allahu akbomb,3
imagine you accept refugees but they come for rest asking food and money just for running to malaysia or australia,"['imagin', 'acceiv', 'refug', 'com', 'rest', 'ask', 'food', 'money', 'run', 'malays', 'austral']",imagin acceiv refug com rest ask food money run malays austral,3
i hope philippines doesnt open up its borders,"['hop', 'philippin', 'doesnt', 'op', 'bord']",hop philippin doesnt op bord,3
rohingyas are very bad they committing so many crimes in our countryas soon as they should leave bangladesh please rohingyas go to your country myanmar,"['rohingya', 'bad', 'commit', 'many', 'crim', 'countrya', 'soon', 'leav', 'bangladesh', 'pleas', 'rohingya', 'go', 'country', 'myanm']",rohingya bad commit many crim countrya soon leav bangladesh pleas rohingya go country myanm,3
if the people of their own religon ie islam doesnt want then there has to be some serious reasons for their expulsion,"['peopl', 'religon', 'ie', 'islam', 'doesnt', 'want', 'sery', 'reason', 'expuls']",peopl religon ie islam doesnt want sery reason expuls,1
sorry but we have learned from past events that we dont want to accommodate refugees but they dont comply with local regulations and disrupt this order for the sake of mutual comfort,"['sorry', 'learn', 'past', 'ev', 'dont', 'want', 'accommod', 'refug', 'dont', 'comply', 'loc', 'reg', 'disrupt', 'ord', 'sak', 'mut', 'comfort']",sorry learn past ev dont want accommod refug dont comply loc reg disrupt ord sak mut comfort,3
been called the terrorists by cnnbbc voa and western media groupsinfluencersyoutubers “hamas”showing the meaning of humanity by using thousands of palestine lives and rockets both sideshope you got itworld peopleweaponbusinessbloodypoliticiansbloodyamericantaxbloodydollasbloodygovernmentsbidenneytanyahuputinxhiamericansfrenchenglandgermanynatomarinegenocidecoloniepalestinechildrenkidsinjusticevirushumanitynewworldgenerationzrefugees musiciansartistssportsstudentscdm civil disobedience movementworldpeacecnn bbc voabloodymediasue all of themdon’t let them go this timecopy,"['cal', 'ter', 'cnnbbc', 'voa', 'western', 'med', 'groupsinfluencersyoutub', '“', 'hama', '”', 'show', 'mean', 'hum', 'us', 'thousand', 'palestin', 'liv', 'rocket', 'sideshop', 'got', 'itworld', 'peopleweaponbusinessbloodypoliticiansbloodyamericantaxbloodydollasbloodygovernmentsbidenneytanyahuputinxhiamericansfrenchenglandgermanynatomarinegenocidecoloniepalestinechildrenkidsinjusticevirushumanitynewworldgenerationzrefug', 'musiciansartistssportsstudentscdm', 'civil', 'disobedy', 'movementworldpeacecn', 'bbc', 'voabloodymediasu', 'themdon', '’', 'let', 'go', 'timecop']",cal ter cnnbbc voa western med groupsinfluencersyoutub “ hama ” show mean hum us thousand palestin liv rocket sideshop got itworld peopleweaponbusinessbloodypoliticiansbloodyamericantaxbloodydollasbloodygovernmentsbidenneytanyahuputinxhiamericansfrenchenglandgermanynatomarinegenocidecoloniepalestinechildrenkidsinjusticevirushumanitynewworldgenerationzrefug musiciansartistssportsstudentscdm civil disobedy movementworldpeacecn bbc voabloodymediasu themdon ’ let go timecop,3
the arrival of themighty gog magog we come we cheat we conquerer banglas rules,"['ar', 'themighty', 'gog', 'magog', 'com', 'che', 'conqu', 'bangla', 'rul']",ar themighty gog magog com che conqu bangla rul,3
what a tragedy this sick cruelty breaks my heart shame on you myanmar for driving your fellow countrymen to this,"['tragedy', 'sick', 'cruel', 'break', 'heart', 'sham', 'myanm', 'driv', 'fellow', 'countrym']",tragedy sick cruel break heart sham myanm driv fellow countrym,3
indonesia is a smart country it has understood who the rogingyas are and have taken the right decision by not allowing them tosettlebangladesh learnt it the hard way,"['indones', 'smart', 'country', 'understood', 'rogingya', 'tak', 'right', 'decid', 'allow', 'tosettlebangladesh', 'learnt', 'hard', 'way']",indones smart country understood rogingya tak right decid allow tosettlebangladesh learnt hard way,2
pemerintah udah ngelarang padahal dulu nampung pengungsi bukan hal yang mudah liat kan sekarang udah ikutin aja apa kata pemerintah kalo kagak boleh yaa kagak boleh pasti udah ada pertimbangan untuk kedepannya,"['pemerintah', 'udah', 'ngelarang', 'padah', 'dulu', 'nampung', 'pengungs', 'buk', 'hal', 'yang', 'mudah', 'liat', 'kan', 'sekarang', 'udah', 'ikutin', 'aj', 'ap', 'kat', 'pemerintah', 'kalo', 'kagak', 'boleh', 'ya', 'kagak', 'boleh', 'past', 'udah', 'ad', 'pertimbang', 'untuk', 'kedepanny']",pemerintah udah ngelarang padah dulu nampung pengungs buk hal yang mudah liat kan sekarang udah ikutin aj ap kat pemerintah kalo kagak boleh ya kagak boleh past udah ad pertimbang untuk kedepanny,0
indonesia muslim always claim their own the biggest muslim people in the worldso why their reject their rohingya muslim brothers,"['indones', 'muslim', 'alway', 'claim', 'biggest', 'muslim', 'peopl', 'worldso', 'reject', 'rohingy', 'muslim', 'broth']",indones muslim alway claim biggest muslim peopl worldso reject rohingy muslim broth,0
send them to west jawa and jakarta so many many muslim humanity there,"['send', 'west', 'jaw', 'jakart', 'many', 'many', 'muslim', 'hum']",send west jaw jakart many many muslim hum,1
its funny that indonesia only wants to accept palestinian refugees while rohingya refugees are rejectedit says it upholds humanity,"['funny', 'indones', 'want', 'acceiv', 'palestin', 'refug', 'rohingy', 'refug', 'rejectedit', 'say', 'uphold', 'hum']",funny indones want acceiv palestin refug rohingy refug rejectedit say uphold hum,1
indonesia rohingya,"['indones', 'rohingy']",indones rohingy,3
they act like they own the land you should have know your place,"['act', 'lik', 'land', 'know', 'plac']",act lik land know plac,0
muslims perfecting the art of victimhood since ce,"['muslim', 'perfect', 'art', 'victim', 'sint', 'ce']",muslim perfect art victim sint ce,3
malaysia had been facing this problem since like a decade ago now only you know the malaysian are not lying about rohingyans’ true behaviour,"['malays', 'fac', 'problem', 'sint', 'lik', 'decad', 'ago', 'know', 'malays', 'lying', 'rohingy', '’', 'tru', 'behavio']",malays fac problem sint lik decad ago know malays lying rohingy ’ tru behavio,1
the facts was this refugees not only dont obey the law they dont take responsibility and also accountability this will continue to increase and increase letting them in will be a huge problems they need to go back to their own country,"['fact', 'refug', 'dont', 'obey', 'law', 'dont', 'tak', 'respons', 'also', 'account', 'continu', 'increas', 'increas', 'let', 'hug', 'problem', 'nee', 'go', 'back', 'country']",fact refug dont obey law dont tak respons also account continu increas increas let hug problem nee go back country,3
if you let them in they will keep coming when is it going to stop,"['let', 'keep', 'com', 'going', 'stop']",let keep com going stop,3
befire blaming a country for not accepting refugess lets think at the first habd what caused tbem flee from their countries who triggered the wars conflicts in their own home countries who contributed to the damage in the homeland of the refigess are the first to accept them,"['befir', 'blam', 'country', 'acceiv', 'refugess', 'let', 'think', 'first', 'habd', 'caus', 'tbem', 'fle', 'country', 'trig', 'war', 'conflict', 'hom', 'country', 'contribut', 'dam', 'homeland', 'refigess', 'first', 'acceiv']",befir blam country acceiv refugess let think first habd caus tbem fle country trig war conflict hom country contribut dam homeland refigess first acceiv,0
muslims not wanting muslims what a surprise,"['muslim', 'want', 'muslim', 'surpr']",muslim want muslim surpr,0
it is funny muslims here saying refugees from different culture can’t assimilate but then expects western non muslim countries to take them in,"['funny', 'muslim', 'say', 'refug', 'diff', 'cult', '’', 'assimil', 'expect', 'western', 'non', 'muslim', 'country', 'tak']",funny muslim say refug diff cult ’ assimil expect western non muslim country tak,1
these people dont deserve this situation blame the bullsht government of myanmar but for me since indonesia arewilling to help them they should behave accordingly they should follow and obey the people who opened their doors to help them we cant blame by doing so because of desperation but they have to act accordingly for them feel the help they are waiting for,"['peopl', 'dont', 'deserv', 'situ', 'blam', 'bullsht', 'govern', 'myanm', 'sint', 'indones', 'arewil', 'help', 'behav', 'accord', 'follow', 'obey', 'peopl', 'op', 'door', 'help', 'cant', 'blam', 'desp', 'act', 'accord', 'feel', 'help', 'wait']",peopl dont deserv situ blam bullsht govern myanm sint indones arewil help behav accord follow obey peopl op door help cant blam desp act accord feel help wait,3
they need to figure out how to be usefull for the country they go resorces are limited so are peoples patient peacefull community are not weak they are kind but show disrespect to them that kindness will be gone too,"['nee', 'fig', 'useful', 'country', 'go', 'resorc', 'limit', 'peopl', 'paty', 'peaceful', 'commun', 'weak', 'kind', 'show', 'disrespect', 'kind', 'gon']",nee fig useful country go resorc limit peopl paty peaceful commun weak kind show disrespect kind gon,0
take them in they are your muslim brothers and sisters,"['tak', 'muslim', 'broth', 'sist']",tak muslim broth sist,3
,[],,3
they are rohingya not refugees they are human traficking,"['rohingy', 'refug', 'hum', 'trafick']",rohingy refug hum trafick,2
lebih baik kirim ke malaysia aja,"['lebih', 'baik', 'kirim', 'ke', 'malays', 'aj']",lebih baik kirim ke malays aj,3
masa nk sampai ke pantai buat muka kesian,"['mas', 'nk', 'sampa', 'ke', 'panta', 'buat', 'muk', 'kes']",mas nk sampa ke panta buat muk kes,3
i understand whatever everyone is saying but can these people give at least first aid before refusing them,"['understand', 'whatev', 'everyon', 'say', 'peopl', 'giv', 'least', 'first', 'aid', 'refus']",understand whatev everyon say peopl giv least first aid refus,3
europe must take them all in the name of humanity,"['europ', 'must', 'tak', 'nam', 'hum']",europ must tak nam hum,2
kami takut meraka hanya ingin lahan kami aceh adalah daerah paling subur di indonesiamereka pintar mengambil hati masyarakat untuk bersimpatikarena mereka berkata akan tetap tinggal disini apapun yang terjadi,"['kam', 'takut', 'merak', 'hany', 'ingin', 'lah', 'kam', 'aceh', 'adalah', 'daerah', 'pal', 'sub', 'di', 'indonesiamerek', 'pint', 'mengambl', 'hat', 'masyarak', 'untuk', 'bersimpatikaren', 'merek', 'berkat', 'ak', 'tetap', 'ting', 'disin', 'apapun', 'yang', 'terjad']",kam takut merak hany ingin lah kam aceh adalah daerah pal sub di indonesiamerek pint mengambl hat masyarak untuk bersimpatikaren merek berkat ak tetap ting disin apapun yang terjad,3
that evil stare tho you know deep inside they are evil,"['evil', 'star', 'tho', 'know', 'deep', 'insid', 'evil']",evil star tho know deep insid evil,3
just take them somewhere else if you disagreeyou may bring them to your home,"['tak', 'somewh', 'els', 'disagreeyou', 'may', 'bring', 'hom']",tak somewh els disagreeyou may bring hom,1
just go back to bangladesh u guys being so rude and too demanding you guys just refuges that run away from your own country thinking that other country will feeding you for free and think no need to obey any law,"['go', 'back', 'bangladesh', 'u', 'guy', 'rud', 'demand', 'guy', 'refug', 'run', 'away', 'country', 'think', 'country', 'fee', 'fre', 'think', 'nee', 'obey', 'law']",go back bangladesh u guy rud demand guy refug run away country think country fee fre think nee obey law,2
ini bukan pengungsimereka membawa handphone satelitada pihak yang menjalankan mereka untuk menjajah negara lain dengan metode nangisan dan kelaparanjika kamu menampung merekasuatu saat mereka akan balik menampung kamu dan berani menendang kamuya karena mereka sudah kuat dan banyaksuatu perang zaman modern tidak perlu dengan senjatapesawat tempur tapicukup dengan handphone dan tangisan,"['in', 'buk', 'pengungsimerek', 'membaw', 'handphon', 'satelitad', 'pihak', 'yang', 'menjalank', 'merek', 'untuk', 'menjajah', 'negar', 'lain', 'deng', 'metod', 'nang', 'dan', 'kelaparanjik', 'kamu', 'menampung', 'merekasuatu', 'saat', 'merek', 'ak', 'balik', 'menampung', 'kamu', 'dan', 'beran', 'menendang', 'kamuy', 'karen', 'merek', 'sudah', 'kuat', 'dan', 'banyaksuatu', 'perang', 'zam', 'modern', 'tidak', 'perlu', 'deng', 'senjatapesaw', 'temp', 'tapicukup', 'deng', 'handphon', 'dan', 'tang']",in buk pengungsimerek membaw handphon satelitad pihak yang menjalank merek untuk menjajah negar lain deng metod nang dan kelaparanjik kamu menampung merekasuatu saat merek ak balik menampung kamu dan beran menendang kamuy karen merek sudah kuat dan banyaksuatu perang zam modern tidak perlu deng senjatapesaw temp tapicukup deng handphon dan tang,3
det er typisk muslimske lande vil ikke tage imod muslimske flygtninge,"['det', 'er', 'typisk', 'muslimsk', 'land', 'vil', 'ikk', 'tag', 'imod', 'muslimsk', 'flygtn']",det er typisk muslimsk land vil ikk tag imod muslimsk flygtn,2
mereka memberi kesan buruk kepada kami diantara mereka ada yang melakukan pelecahan terhadap anak dan wanita mencoba melarikan diri dari camptidak menjaga kebersihan dan tidak patuh pada aturan adat kami kami memberi bantuan logistik saat mereka pergi tetapi di buang oleh mereka sendiri,"['merek', 'member', 'kes', 'buruk', 'kepad', 'kam', 'diantar', 'merek', 'ad', 'yang', 'melakuk', 'pelecah', 'terhadap', 'anak', 'dan', 'wanit', 'mencob', 'melarik', 'dir', 'dar', 'camptidak', 'menjag', 'kebersih', 'dan', 'tidak', 'patuh', 'pad', 'at', 'ad', 'kam', 'kam', 'member', 'bantu', 'logistik', 'saat', 'merek', 'perg', 'tetap', 'di', 'buang', 'oleh', 'merek', 'sendir']",merek member kes buruk kepad kam diantar merek ad yang melakuk pelecah terhadap anak dan wanit mencob melarik dir dar camptidak menjag kebersih dan tidak patuh pad at ad kam kam member bantu logistik saat merek perg tetap di buang oleh merek sendir,1
go to australia stay there,"['go', 'austral', 'stay']",go austral stay,3
everybody fine with their borderland until british redraw,"['everybody', 'fin', 'borderland', 'brit', 'redraw']",everybody fin borderland brit redraw,2
mereka memang perlu diusir mereka kan imigran gelap kalo dibiarin menetap bahaya bisa mengganggu kedaulatan bangsa indonesia,"['merek', 'memang', 'perlu', 'diusir', 'merek', 'kan', 'imigr', 'gelap', 'kalo', 'dibiarin', 'menetap', 'bahay', 'bis', 'mengganggu', 'keda', 'bangs', 'indones']",merek memang perlu diusir merek kan imigr gelap kalo dibiarin menetap bahay bis mengganggu keda bangs indones,2
kami sudah membantu rohingya dg memberi makan dan minum sebagaimana kami memuliakan tamutapi tamu harus pulangindonesia tanah air kami diperjuangkan dg darah dan nyawadan tanah air kami hanya untuk anak cucu kami dimasa depanunhcr tidak boleh memaksakan kehendak kepada negara indonesiakami berhak menolak,"['kam', 'sudah', 'membantu', 'rohingy', 'dg', 'member', 'mak', 'dan', 'min', 'sebagaiman', 'kam', 'memuliak', 'tamutap', 'tamu', 'har', 'pulangindones', 'tanah', 'air', 'kam', 'diperjuangk', 'dg', 'darah', 'dan', 'nyawad', 'tanah', 'air', 'kam', 'hany', 'untuk', 'anak', 'cucu', 'kam', 'dimas', 'depanunhcr', 'tidak', 'boleh', 'memaksak', 'kehendak', 'kepad', 'negar', 'indonesiakam', 'berhak', 'menolak']",kam sudah membantu rohingy dg member mak dan min sebagaiman kam memuliak tamutap tamu har pulangindones tanah air kam diperjuangk dg darah dan nyawad tanah air kam hany untuk anak cucu kam dimas depanunhcr tidak boleh memaksak kehendak kepad negar indonesiakam berhak menolak,3
omg,['omg'],omg,1
dont go to malaysia,"['dont', 'go', 'malays']",dont go malays,2
