text,tokenized,tokenized_str,cluster
ini permainan israel dan amerika kita masyarakat indonesia tolak keras penjajah rohingyamereka mengatas namakan agama islam buat menjajah indonesia secara halusjangan sampai kaya palestinaayo kita tolak,"['permainan', 'israel', 'amerika', 'masyarakat', 'tolak', 'keras', 'penjajah', 'rohingyamereka', 'mengatas', 'namakan', 'agama', 'islam', 'menjajah', 'halusjangan', 'kaya', 'palestinaayo', 'tolak']",permainan israel amerika masyarakat tolak keras penjajah rohingyamereka mengatas namakan agama islam menjajah halusjangan kaya palestinaayo tolak,1
they are different with indonesia people they are not indonesian please vrindavan people especially south asia receive them to your country cause theyre dominant with you all,"['different', 'people', 'indonesian', 'please', 'vrindavan', 'people', 'especially', 'south', 'asia', 'receive', 'country', 'cause', 'theyre', 'dominant']",different people indonesian please vrindavan people especially south asia receive country cause theyre dominant,1
first rule respect local rulesif you dont respect the rules that apply in aceh its better to leave and never set foot in the rest of indonesia,"['first', 'rule', 'respect', 'local', 'rulesif', 'dont', 'respect', 'rules', 'apply', 'aceh', 'better', 'leave', 'never', 'set', 'foot', 'rest']",first rule respect local rulesif dont respect rules apply aceh better leave never set foot rest,0
mengapa banyak negara yg menolak etnis rohingnyakarena mereka tidak tau terimakasih pemalas tidak menjaga kebersihan tidak menghormati warga lokaljika ingin diterima kalian harus tau diri dan rubah etika kalian,"['negara', 'menolak', 'etnis', 'rohingnyakarena', 'tau', 'terimakasih', 'pemalas', 'menjaga', 'kebersihan', 'menghormati', 'warga', 'lokaljika', 'diterima', 'tau', 'rubah', 'etika']",negara menolak etnis rohingnyakarena tau terimakasih pemalas menjaga kebersihan menghormati warga lokaljika diterima tau rubah etika,4
if they were rejected in thailand they were rejected in malaysia why is the last hope in indonesia if thailand malaysia refuses you look normal then if now indonesia refuses why should there be hope if you want to just keep them in your yard as your last hope you refuse why doesnt indonesia have the right to reject it on human rights grounds based on existing norms there are still many problems in the country that have not been resolved plus the burden of rohingya,"['rejected', 'thailand', 'rejected', 'malaysia', 'last', 'hope', 'thailand', 'malaysia', 'refuses', 'look', 'normal', 'refuses', 'hope', 'want', 'keep', 'yard', 'last', 'hope', 'refuse', 'doesnt', 'right', 'reject', 'human', 'rights', 'grounds', 'based', 'existing', 'norms', 'still', 'many', 'problems', 'country', 'resolved', 'plus', 'burden', 'rohingya']",rejected thailand rejected malaysia last hope thailand malaysia refuses look normal refuses hope want keep yard last hope refuse doesnt right reject human rights grounds based existing norms still many problems country resolved plus burden rohingya,0
lembaga unhcr menyarankan untuk ditampung dengan alasan hak asasi manusialantas jika mereka terlalu banyak atau bahkan sampai mempunyai keturunan membuat keperaturan sendiri memakai bahasa sendiri mempunyai tentara sendiri membuat kerusakan mengusik budaya yang sudah ada jika mereka melakukan perbuatan separatis apakah masih mendapatkan hak asasi manusia,"['lembaga', 'unhcr', 'menyarankan', 'ditampung', 'alasan', 'hak', 'asasi', 'manusialantas', 'keturunan', 'keperaturan', 'memakai', 'bahasa', 'tentara', 'kerusakan', 'mengusik', 'budaya', 'perbuatan', 'separatis', 'hak', 'asasi', 'manusia']",lembaga unhcr menyarankan ditampung alasan hak asasi manusialantas keturunan keperaturan memakai bahasa tentara kerusakan mengusik budaya perbuatan separatis hak asasi manusia,3
if rohingya stay in indonesia army of indonesian was killing him remember it bic,"['rohingya', 'stay', 'army', 'indonesian', 'killing', 'remember', 'bic']",rohingya stay army indonesian killing remember bic,1
indonesia is already densely populated and poor dont add to the burden on our country if you want bring it to your country mr phil robertson you need to know we ourselves the children of the indonesian nation have to earn our fortune in foreign countries to support our families and now indonesia just wants to accommodate them its very unfair to us,"['already', 'densely', 'populated', 'poor', 'dont', 'add', 'burden', 'country', 'want', 'bring', 'country', 'mr', 'phil', 'robertson', 'need', 'know', 'children', 'indonesian', 'nation', 'earn', 'fortune', 'foreign', 'countries', 'support', 'families', 'wants', 'accommodate', 'unfair', 'us']",already densely populated poor dont add burden country want bring country mr phil robertson need know children indonesian nation earn fortune foreign countries support families wants accommodate unfair us,0
dan mereka sudah punya tempat yang layak di bangladesh yaitu bhashan char,"['layak', 'bangladesh', 'bhashan', 'char']",layak bangladesh bhashan char,4
kalian tahu di malaysia orang rohingnya ini telah meminta hak untuk memiliki sepetak tanah untuk mereka duduki dengan tanpa campur tangan etnis lain yaitu bangsa malaysia sendiri,"['malaysia', 'hak', 'memiliki', 'sepetak', 'tanah', 'duduki', 'campur', 'tangan', 'etnis', 'bangsa', 'malaysia']",malaysia hak memiliki sepetak tanah duduki campur tangan etnis bangsa malaysia,3
rohingya can go to amerika australiaenglandor whatever they wantenyong wong indonesia ora sudi nek rohingya ming indonesiasudah tau indonesia aja susah dateng rohingya bikin susah aja,"['rohingya', 'go', 'amerika', 'australiaenglandor', 'whatever', 'wantenyong', 'ora', 'sudi', 'nek', 'rohingya', 'ming', 'indonesiasudah', 'tau', 'susah', 'dateng', 'rohingya', 'bikin', 'susah']",rohingya go amerika australiaenglandor whatever wantenyong ora sudi nek rohingya ming indonesiasudah tau susah dateng rohingya bikin susah,0
they should stay in bangladesh that provide a better place to stayso ive heard,"['stay', 'bangladesh', 'provide', 'better', 'place', 'stayso', 'ive', 'heard']",stay bangladesh provide better place stayso ive heard,1
whats funny is i heard some of them paid like million rupiah around usd i guess to stay therelike wtfwhere did they even get that much money fromsomeone must have paid those rohingya people to leave cox bazaar and move to indonesia and i heard unhcr got something to do with it too this is starting to smell like an inside job,"['whats', 'funny', 'heard', 'paid', 'like', 'million', 'rupiah', 'around', 'usd', 'guess', 'stay', 'therelike', 'wtfwhere', 'even', 'get', 'much', 'money', 'fromsomeone', 'must', 'paid', 'rohingya', 'people', 'leave', 'cox', 'bazaar', 'move', 'heard', 'unhcr', 'got', 'something', 'starting', 'smell', 'like', 'inside', 'job']",whats funny heard paid like million rupiah around usd guess stay therelike wtfwhere even get much money fromsomeone must paid rohingya people leave cox bazaar move heard unhcr got something starting smell like inside job,1
even a lot of patrol boat they ll come early when all people sleep,"['even', 'lot', 'patrol', 'boat', 'come', 'early', 'people', 'sleep']",even lot patrol boat come early people sleep,0
nhx rohingnya seperti virus malware jika sudah menyebar akan sulit di tangani,"['nhx', 'virus', 'malware', 'menyebar', 'sulit', 'tangani']",nhx virus malware menyebar sulit tangani,1
sir i am sorry they came to us about people in weeks and more are still came how can we accomodate them all we still struggle with the after effect of covid and many natural disaster when huge number of people came in a short of time and we dont know when the exact time they leave of course we are anxious and angry they can be a threat to our country one of the absolute requirements for the establishment of a state is territory,"['sir', 'sorry', 'came', 'us', 'people', 'weeks', 'still', 'came', 'accomodate', 'still', 'struggle', 'effect', 'covid', 'many', 'natural', 'disaster', 'huge', 'number', 'people', 'came', 'short', 'time', 'dont', 'know', 'exact', 'time', 'leave', 'course', 'anxious', 'angry', 'threat', 'country', 'one', 'absolute', 'requirements', 'establishment', 'state', 'territory']",sir sorry came us people weeks still came accomodate still struggle effect covid many natural disaster huge number people came short time dont know exact time leave course anxious angry threat country one absolute requirements establishment state territory,1
not worth at all they come and come escape from camp theyve been settled they pay expensive to go to other nation,"['worth', 'come', 'come', 'escape', 'camp', 'theyve', 'settled', 'pay', 'expensive', 'go', 'nation']",worth come come escape camp theyve settled pay expensive go nation,3
why not american australia or brittain accept all rohingya to their countrymalaysia and indonesia will be very happy,"['american', 'australia', 'brittain', 'accept', 'rohingya', 'countrymalaysia', 'happy']",american australia brittain accept rohingya countrymalaysia happy,3
asean must reject all rohingya,"['asean', 'must', 'reject', 'rohingya']",asean must reject rohingya,3
silahkan rohingya di tampung di negara anda tuan phil yang merupakan negara maju dan kaya jangan menyusahkan dan menambah beban negara kami indonesia yang masyarakatnya sendiri masih banyak yang kesusahan,"['silahkan', 'rohingya', 'tampung', 'negara', 'tuan', 'phil', 'negara', 'maju', 'kaya', 'menyusahkan', 'menambah', 'beban', 'negara', 'masyarakatnya', 'kesusahan']",silahkan rohingya tampung negara tuan phil negara maju kaya menyusahkan menambah beban negara masyarakatnya kesusahan,0
this is the group that has the character of acting pitiful when cameras are on but wherever they land they turn their new surroundings into garbage heaps and crime nests and behave very uppity against outsiders,"['group', 'character', 'acting', 'pitiful', 'cameras', 'wherever', 'land', 'turn', 'new', 'surroundings', 'garbage', 'heaps', 'crime', 'nests', 'behave', 'uppity', 'outsiders']",group character acting pitiful cameras wherever land turn new surroundings garbage heaps crime nests behave uppity outsiders,3
sepertinya pemerintah sudah memaksa warga aceh untuk menampung rohingya meskipun mereka menolak itu sama saja merampas hak masyarakat,"['pemerintah', 'memaksa', 'warga', 'aceh', 'menampung', 'rohingya', 'menolak', 'merampas', 'hak', 'masyarakat']",pemerintah memaksa warga aceh menampung rohingya menolak merampas hak masyarakat,1
sorry we rejected the rohignya why because they are very rude to us we give them food and drink for them in boat but they throw it into the sea like wtf we dont like rude person so get out of here,"['sorry', 'rejected', 'rohignya', 'rude', 'us', 'give', 'food', 'drink', 'boat', 'throw', 'sea', 'like', 'wtf', 'dont', 'like', 'rude', 'person', 'get']",sorry rejected rohignya rude us give food drink boat throw sea like wtf dont like rude person get,0
ini manusia lancang sekali bicaranya ya jahatnya always double standard,"['manusia', 'lancang', 'bicaranya', 'jahatnya', 'always', 'double', 'standard']",manusia lancang bicaranya jahatnya always double standard,0
mereka butuh makanan kita kasihmereka butuh pakaian kita kasihmereka butuh tanah tempat tinggal tak segampang ituu,"['butuh', 'makanan', 'kasihmereka', 'butuh', 'pakaian', 'kasihmereka', 'butuh', 'tanah', 'tinggal', 'segampang', 'ituu']",butuh makanan kasihmereka butuh pakaian kasihmereka butuh tanah tinggal segampang ituu,1
the so called human rights watch please accept them in your country so youll find out why we rejected them,"['called', 'human', 'rights', 'watch', 'please', 'accept', 'country', 'youll', 'find', 'rejected']",called human rights watch please accept country youll find rejected,1
rohingya di tolak karna irengblackskin kalo arab albino wah di pujapuja pasti jadi habib dimarinobody wants to admit it but indonesian are pretty racist me includedindonesia is too poor and corrupt to care for other poor people,"['rohingya', 'tolak', 'karna', 'irengblackskin', 'kalo', 'arab', 'albino', 'pujapuja', 'habib', 'dimarinobody', 'wants', 'admit', 'indonesian', 'pretty', 'racist', 'includedindonesia', 'poor', 'corrupt', 'care', 'poor', 'people']",rohingya tolak karna irengblackskin kalo arab albino pujapuja habib dimarinobody wants admit indonesian pretty racist includedindonesia poor corrupt care poor people,0
menolong suku dari negara asing tidak harus dengan memberikan tempat tinggal,"['menolong', 'suku', 'negara', 'asing', 'tinggal']",menolong suku negara asing tinggal,0
unchr harusnya buat negara sendiri jangan nyusahin negara lain,"['unchr', 'negara', 'nyusahin', 'negara']",unchr negara nyusahin negara,0
rohingya is only one of myanmar junta victim of ethnic oppression there are many of minority ethnics rebel to junta because of the oppression,"['rohingya', 'one', 'myanmar', 'junta', 'victim', 'ethnic', 'oppression', 'many', 'minority', 'ethnics', 'rebel', 'junta', 'oppression']",rohingya one myanmar junta victim ethnic oppression many minority ethnics rebel junta oppression,4
indonesia malaysia will not accept more rohingha people robert you can keep them into your house ya,"['malaysia', 'accept', 'rohingha', 'people', 'robert', 'keep', 'house']",malaysia accept rohingha people robert keep house,0
they are tidak tahu diridi tolong malah mukul,"['diridi', 'tolong', 'mukul']",diridi tolong mukul,3
usir pengungsi rohingya dari tanah airku indonesia,"['usir', 'pengungsi', 'rohingya', 'tanah', 'airku']",usir pengungsi rohingya tanah airku,0
unhcr had taken a good care of rohingya together with bangladesh govermentbut they decided to flee from fhe unhcr camp seeking an economic opportunity elsewherethey are not escaping from prosecutionbut looking for economic gain,"['unhcr', 'taken', 'good', 'care', 'rohingya', 'together', 'bangladesh', 'govermentbut', 'decided', 'flee', 'fhe', 'unhcr', 'camp', 'seeking', 'economic', 'opportunity', 'elsewherethey', 'escaping', 'prosecutionbut', 'looking', 'economic', 'gain']",unhcr taken good care rohingya together bangladesh govermentbut decided flee fhe unhcr camp seeking economic opportunity elsewherethey escaping prosecutionbut looking economic gain,0
persoalanya ini bukan pengungsimreka sengaja darang secara ilegaltidak mungkin yg katanya terdampar tapi mampur bayar jt per orangini tdk bisa di biyarkan tolong pemerintah indonesia hrus tegas setelah mreka di kasih bantuan mkanan dll mreka wajib di deportasi kembali,"['persoalanya', 'pengungsimreka', 'sengaja', 'darang', 'ilegaltidak', 'terdampar', 'mampur', 'bayar', 'jt', 'orangini', 'biyarkan', 'tolong', 'pemerintah', 'hrus', 'mreka', 'kasih', 'bantuan', 'mkanan', 'dll', 'mreka', 'wajib', 'deportasi']",persoalanya pengungsimreka sengaja darang ilegaltidak terdampar mampur bayar jt orangini biyarkan tolong pemerintah hrus mreka kasih bantuan mkanan dll mreka wajib deportasi,0
australia is good for themduring s century thy to be british sepoy in war wth kingdom in myammar or british burma,"['australia', 'good', 'themduring', 'century', 'thy', 'british', 'sepoy', 'war', 'wth', 'kingdom', 'myammar', 'british', 'burma']",australia good themduring century thy british sepoy war wth kingdom myammar british burma,0
enak aja indonesia suruh nampung pulangkan aja kenegaranya,"['enak', 'suruh', 'nampung', 'pulangkan', 'kenegaranya']",enak suruh nampung pulangkan kenegaranya,0
secara hukum bukan kewajiban dan bukan tanggung jawab pemerintah indonesia buat menampung mereka para pengungsi rohonya akan kami usir dari nkri demi kebaikan seluruh rakyat ina,"['hukum', 'kewajiban', 'tanggung', 'pemerintah', 'menampung', 'pengungsi', 'rohonya', 'usir', 'nkri', 'kebaikan', 'rakyat', 'ina']",hukum kewajiban tanggung pemerintah menampung pengungsi rohonya usir nkri kebaikan rakyat ina,3
rakyat indonesia sangat menolak pengungsi rohingya dan meminta pemerintah kembalikan mereka ke bangladeshmyanmar kembali,"['rakyat', 'menolak', 'pengungsi', 'rohingya', 'pemerintah', 'kembalikan', 'bangladeshmyanmar']",rakyat menolak pengungsi rohingya pemerintah kembalikan bangladeshmyanmar,0
mpuslsh ronghiyah,"['mpuslsh', 'ronghiyah']",mpuslsh ronghiyah,0
sigh double standards,"['sigh', 'double', 'standards']",sigh double standards,0
i pray they will have a better and higher place in jannah life is just a passing by after all not final destination,"['pray', 'better', 'higher', 'place', 'jannah', 'life', 'passing', 'final', 'destination']",pray better higher place jannah life passing final destination,1
only one their right back to their home,"['one', 'right', 'back', 'home']",one right back home,1
they were mistaken and should not have come to indonesia because indonesia never signed the refugee agreement with the un indonesia could not accommodate them send them to australia is a large prosperous underpopulated country indonesia is overpopulated,"['mistaken', 'come', 'never', 'signed', 'refugee', 'agreement', 'un', 'could', 'accommodate', 'send', 'australia', 'large', 'prosperous', 'underpopulated', 'country', 'overpopulated']",mistaken come never signed refugee agreement un could accommodate send australia large prosperous underpopulated country overpopulated,0
harus tegas kalau mau deportasi ya deportasi kalau di kirim ke negara ketiga juga ya segera di kirim jangan di katung seperti ini ini sama saja dengan menyiksa mereka,"['deportasi', 'deportasi', 'kirim', 'negara', 'ketiga', 'kirim', 'katung', 'menyiksa']",deportasi deportasi kirim negara ketiga kirim katung menyiksa,0
cowards you leaves your family in afghanistan now now you’re worried about them,"['cowards', 'leaves', 'family', 'afghanistan', '’', 'worried']",cowards leaves family afghanistan ’ worried,2
some muslim refugee palestine afghanistan rohinyan theyre are not accepting by muslim countries and some christian country accepting them now they have a problems those muslim are protestingrallying,"['muslim', 'refugee', 'palestine', 'afghanistan', 'rohinyan', 'theyre', 'accepting', 'muslim', 'countries', 'christian', 'country', 'accepting', 'problems', 'muslim', 'protestingrallying']",muslim refugee palestine afghanistan rohinyan theyre accepting muslim countries christian country accepting problems muslim protestingrallying,1
where is the america now see how us collide country is that the humanitarian now us want to clash the asia and middle east same what they did in south korea and north and vietnam,"['america', 'see', 'us', 'collide', 'country', 'humanitarian', 'us', 'want', 'clash', 'asia', 'middle', 'east', 'south', 'korea', 'north', 'vietnam']",america see us collide country humanitarian us want clash asia middle east south korea north vietnam,1
no and never we never want to accept this refugees it is eu and american fault that bombing their country so they must take care of them not us there is indonesian live in poverty and in danger of poverty better our government put concern to help them and not this foreign,"['never', 'never', 'want', 'accept', 'refugees', 'eu', 'american', 'fault', 'bombing', 'country', 'must', 'take', 'care', 'us', 'indonesian', 'live', 'poverty', 'danger', 'poverty', 'better', 'government', 'put', 'concern', 'help', 'foreign']",never never want accept refugees eu american fault bombing country must take care us indonesian live poverty danger poverty better government put concern help foreign,0
you come to indonesia asking for basic rights even we the populace are lacking basic rights,"['come', 'asking', 'basic', 'rights', 'even', 'populace', 'lacking', 'basic', 'rights']",come asking basic rights even populace lacking basic rights,0
lhh klo khawatir sma keluarganya trus ngapain mereka mengungsi kenegara lain kta aja d jajah smpai brabad gk ngungsi tuhh malah kta berjuang walau nyawa taruhanya dimana jiwa nasionalisme mereka saya aja dan warga indonesia msh stres besok makan apa tapi kita berjuang koq walau dapat uang yg gk seberapa semangat untuk warga indonesia,"['lhh', 'khawatir', 'sma', 'keluarganya', 'trus', 'ngapain', 'mengungsi', 'kenegara', 'kta', 'jajah', 'smpai', 'brabad', 'gk', 'ngungsi', 'tuhh', 'kta', 'berjuang', 'nyawa', 'taruhanya', 'jiwa', 'nasionalisme', 'warga', 'msh', 'stres', 'besok', 'makan', 'berjuang', 'koq', 'uang', 'gk', 'semangat', 'warga']",lhh khawatir sma keluarganya trus ngapain mengungsi kenegara kta jajah smpai brabad gk ngungsi tuhh kta berjuang nyawa taruhanya jiwa nasionalisme warga msh stres besok makan berjuang koq uang gk semangat warga,0
just live already basic rightu want moneyget a joba lot of homeless locals dumpster diving selling cans and bottles,"['live', 'already', 'basic', 'rightu', 'want', 'moneyget', 'joba', 'lot', 'homeless', 'locals', 'dumpster', 'diving', 'selling', 'cans', 'bottles']",live already basic rightu want moneyget joba lot homeless locals dumpster diving selling cans bottles,1
socalled refugees are not happy in indonesia the eu or the us and should be told that if they are not happy then they should go home,"['socalled', 'refugees', 'happy', 'eu', 'us', 'told', 'happy', 'go', 'home']",socalled refugees happy eu us told happy go home,0
harap australia dan usa bertanggung jawab kami indonesia tidak terlibat politik disana terkena dampak bukan indonesia tidak mampu tepatnya bukan yang bertanggung jawab menolong hanya sebatas kemanusiaan saja dimana keadilan dunia,"['harap', 'australia', 'usa', 'bertanggung', 'terlibat', 'politik', 'disana', 'terkena', 'dampak', 'tepatnya', 'bertanggung', 'menolong', 'sebatas', 'kemanusiaan', 'keadilan', 'dunia']",harap australia usa bertanggung terlibat politik disana terkena dampak tepatnya bertanggung menolong sebatas kemanusiaan keadilan dunia,0
indonesian here they just wanted to cross to australia but very few of them have applied to become residence of indonesia,"['indonesian', 'wanted', 'cross', 'australia', 'applied', 'become', 'residence']",indonesian wanted cross australia applied become residence,1
send them to the us or european countries,"['send', 'us', 'european', 'countries']",send us european countries,1
go to philippins they will not turn you away they will provide for you i know it,"['go', 'philippins', 'turn', 'away', 'provide', 'know']",go philippins turn away provide know,0
indonesia menolak keras imigran afganistan silakan anda berjuang sendiri,"['menolak', 'keras', 'imigran', 'afganistan', 'silakan', 'berjuang']",menolak keras imigran afganistan silakan berjuang,1
they should go back … we cant accept refuges … half of indonesian citizen are poor we cant feed other mouth … goverment should start ship them back to their country,"['go', 'back', '…', 'cant', 'accept', 'refuges', '…', 'half', 'indonesian', 'citizen', 'poor', 'cant', 'feed', 'mouth', '…', 'goverment', 'start', 'ship', 'back', 'country']",go back … cant accept refuges … half indonesian citizen poor cant feed mouth … goverment start ship back country,0
in terms of humanitarian i think philippines already knows it but such numbers are not ordinary so we must believe that they can pass the issues and i hope in the philippines you can change your life and start a brand new day,"['terms', 'humanitarian', 'think', 'philippines', 'already', 'knows', 'numbers', 'ordinary', 'must', 'believe', 'pass', 'issues', 'hope', 'philippines', 'change', 'life', 'start', 'brand', 'new', 'day']",terms humanitarian think philippines already knows numbers ordinary must believe pass issues hope philippines change life start brand new day,1
go back to your countrt and fights to taliban dont run,"['go', 'back', 'countrt', 'fights', 'taliban', 'dont', 'run']",go back countrt fights taliban dont run,0
this place near on my home at kalideres of west jakarta,"['place', 'near', 'home', 'kalideres', 'west', 'jakarta']",place near home kalideres west jakarta,2
afghan refugees behave in the beginning later they will start complaining and asking for more better send them back home or send to muslim countries,"['afghan', 'refugees', 'behave', 'beginning', 'later', 'start', 'complaining', 'asking', 'better', 'send', 'back', 'home', 'send', 'muslim', 'countries']",afghan refugees behave beginning later start complaining asking better send back home send muslim countries,0
ngapain mereka kesinibikin sumpekntar malah bikin talikaret lagian,"['ngapain', 'kesinibikin', 'sumpekntar', 'bikin', 'talikaret']",ngapain kesinibikin sumpekntar bikin talikaret,0
bring them here in the philippines our president will welcome them with open arms his loyalist would shelter them in their homes,"['bring', 'philippines', 'president', 'welcome', 'open', 'arms', 'loyalist', 'would', 'shelter', 'homes']",bring philippines president welcome open arms loyalist would shelter homes,0
the war in afghanistan is over they can return to their home countries,"['war', 'afghanistan', 'return', 'home', 'countries']",war afghanistan return home countries,2
why don’t they help each others between muslim as brothers and sisters where are muslim countries europe already get big trouble by refugees from muslim countries,"['’', 'help', 'others', 'muslim', 'brothers', 'sisters', 'muslim', 'countries', 'europe', 'already', 'get', 'big', 'trouble', 'refugees', 'muslim', 'countries']",’ help others muslim brothers sisters muslim countries europe already get big trouble refugees muslim countries,1
the only way for afghan people to go back to their own country is taking back the power from crazy taliban government,"['way', 'afghan', 'people', 'go', 'back', 'country', 'taking', 'back', 'power', 'crazy', 'taliban', 'government']",way afghan people go back country taking back power crazy taliban government,1
human traffic unhcr give money to governmentso why the refugee not allowed them to go another country like australia or send back to there country please stop unhcr gave money to the government,"['human', 'traffic', 'unhcr', 'give', 'money', 'governmentso', 'refugee', 'allowed', 'go', 'another', 'country', 'like', 'australia', 'send', 'back', 'country', 'please', 'stop', 'unhcr', 'gave', 'money', 'government']",human traffic unhcr give money governmentso refugee allowed go another country like australia send back country please stop unhcr gave money government,1
to afgans who were us ex employees as pointed out by accdg to senated hearings dont leave afgan if you will be directed to philppines youre not sure if your will be transfer to usa philippines is not accepting the you can insist to australia us territories like hawaii guam marianas that is the possible way to acquired the so called visa if thats special why not settle for australi and its country will make a way for you to send to usdont be fooled they have the way not philipppines,"['afgans', 'us', 'ex', 'employees', 'pointed', 'accdg', 'senated', 'hearings', 'dont', 'leave', 'afgan', 'directed', 'philppines', 'youre', 'sure', 'transfer', 'usa', 'philippines', 'accepting', 'insist', 'australia', 'us', 'territories', 'like', 'hawaii', 'guam', 'marianas', 'possible', 'way', 'acquired', 'called', 'visa', 'thats', 'special', 'settle', 'australi', 'country', 'make', 'way', 'send', 'usdont', 'fooled', 'way', 'philipppines']",afgans us ex employees pointed accdg senated hearings dont leave afgan directed philppines youre sure transfer usa philippines accepting insist australia us territories like hawaii guam marianas possible way acquired called visa thats special settle australi country make way send usdont fooled way philipppines,0
i prefer to take refugees from myanmar in indonesia rather than those from south asians,"['prefer', 'take', 'refugees', 'myanmar', 'rather', 'south', 'asians']",prefer take refugees myanmar rather south asians,1
war is the reason why these people suffered hope the country of destination will accommodate them and treat them as human,"['war', 'reason', 'people', 'suffered', 'hope', 'country', 'destination', 'accommodate', 'treat', 'human']",war reason people suffered hope country destination accommodate treat human,1
i hope we can help,"['hope', 'help']",hope help,1
just leave my country,"['leave', 'country']",leave country,1
wonder why these develop nations put this responsibility to us here in southeast asia why not put them in europe north america australia or those rich arab countries who are more economically better than us we dont even have anything to do about their situation but we are forced to shoulder this responsibility america should take all of them and stop forcing developing nations in southeast asia to shoulder the burden that us did to afghans,"['wonder', 'develop', 'nations', 'put', 'responsibility', 'us', 'southeast', 'asia', 'put', 'europe', 'north', 'america', 'australia', 'rich', 'arab', 'countries', 'economically', 'better', 'us', 'dont', 'even', 'anything', 'situation', 'forced', 'shoulder', 'responsibility', 'america', 'take', 'stop', 'forcing', 'developing', 'nations', 'southeast', 'asia', 'shoulder', 'burden', 'us', 'afghans']",wonder develop nations put responsibility us southeast asia put europe north america australia rich arab countries economically better us dont even anything situation forced shoulder responsibility america take stop forcing developing nations southeast asia shoulder burden us afghans,1
this is the reason why other countries refused afghan refugees send them back to afghanistan,"['reason', 'countries', 'refused', 'afghan', 'refugees', 'send', 'back', 'afghanistan']",reason countries refused afghan refugees send back afghanistan,0
so this is what us plans about them thats not even a basic need its like being in a survivor tv show inside a concrete city,"['us', 'plans', 'thats', 'even', 'basic', 'need', 'like', 'survivor', 'tv', 'show', 'inside', 'concrete', 'city']",us plans thats even basic need like survivor tv show inside concrete city,0
man what a world he is refugee and wife is in afghanistan man who is from ukraine is in his future wife is in ukraine all men from syria are in eu what a shame its time that ladies start to take leadership,"['man', 'world', 'refugee', 'wife', 'afghanistan', 'man', 'ukraine', 'future', 'wife', 'ukraine', 'men', 'syria', 'eu', 'shame', 'time', 'ladies', 'start', 'take', 'leadership']",man world refugee wife afghanistan man ukraine future wife ukraine men syria eu shame time ladies start take leadership,1
they want to go to australia but ausy reject them and now they become burden to indo,"['want', 'go', 'australia', 'ausy', 'reject', 'become', 'burden', 'indo']",want go australia ausy reject become burden indo,1
those afghans must pray to allah for help pray read your koran everyday because this is a test from allah only allah has the power to send you to any place you wish to go please be grateful to say a big thank you to the government of indonesia for the free food water medicine aplace to stay and that you are still alive,"['afghans', 'must', 'pray', 'allah', 'help', 'pray', 'read', 'koran', 'everyday', 'test', 'allah', 'allah', 'power', 'send', 'place', 'wish', 'go', 'please', 'grateful', 'say', 'big', 'thank', 'government', 'free', 'food', 'water', 'medicine', 'aplace', 'stay', 'still', 'alive']",afghans must pray allah help pray read koran everyday test allah allah power send place wish go please grateful say big thank government free food water medicine aplace stay still alive,1
wrong way brothers and sisters you lot should go to uk or any other european country its easy to get british passport or eu passport you cant get anything in indonesia its poor country they cant even looked aftyer theit own people,"['wrong', 'way', 'brothers', 'sisters', 'lot', 'go', 'uk', 'european', 'country', 'easy', 'get', 'british', 'passport', 'eu', 'passport', 'cant', 'get', 'anything', 'poor', 'country', 'cant', 'even', 'looked', 'aftyer', 'theit', 'people']",wrong way brothers sisters lot go uk european country easy get british passport eu passport cant get anything poor country cant even looked aftyer theit people,1
they should kick out from this country,"['kick', 'country']",kick country,1
they need to fight for their own country,"['need', 'fight', 'country']",need fight country,1
sorry to say but many of them are very impolite disobey the rules and even act as if they are not refugees plus many of them are not abiding by the law here and are very disturbing to local residentsonly a very few live in inadequate shelters many of them live in very decent places do business without a permit traveling around indonesia like tourists to be honest many people who live around them are fed up with their behavior that does not respect the law in indonesia,"['sorry', 'say', 'many', 'impolite', 'disobey', 'rules', 'even', 'act', 'refugees', 'plus', 'many', 'abiding', 'law', 'disturbing', 'local', 'residentsonly', 'live', 'inadequate', 'shelters', 'many', 'live', 'decent', 'places', 'business', 'without', 'permit', 'traveling', 'around', 'like', 'tourists', 'honest', 'many', 'people', 'live', 'around', 'fed', 'behavior', 'respect', 'law']",sorry say many impolite disobey rules even act refugees plus many abiding law disturbing local residentsonly live inadequate shelters many live decent places business without permit traveling around like tourists honest many people live around fed behavior respect law,2
send them to the middle east to the muslim country,"['send', 'middle', 'east', 'muslim', 'country']",send middle east muslim country,0
this is another industry of the usa dumping refugees from countries they destabilized to their ally nations and they will infiltrate these refugees with zombie drug dealers and terrorists who will create wars and conflicts for their weapons industry,"['another', 'industry', 'usa', 'dumping', 'refugees', 'countries', 'destabilized', 'ally', 'nations', 'infiltrate', 'refugees', 'zombie', 'drug', 'dealers', 'terrorists', 'create', 'wars', 'conflicts', 'weapons', 'industry']",another industry usa dumping refugees countries destabilized ally nations infiltrate refugees zombie drug dealers terrorists create wars conflicts weapons industry,1
where are the people who are more closely related to them filialy and geographically why dont they take care of these poor people,"['people', 'closely', 'related', 'filialy', 'geographically', 'dont', 'take', 'care', 'poor', 'people']",people closely related filialy geographically dont take care poor people,0
